album_id,album_name,track_id,track_name,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,id_num,key_lettername,mode_translated,combined_key,duration_minutes
5EpMjweRD573ASl7uNiHym,Speak Now (Deluxe Edition),6IH2Z54gYPLqgJtxZjX80i,Back To December - Acoustic Version,10/25/2010,0.541,0.453,2,-6.459,1,0.0266,0.748,0,0.2,0.377,141.757,audio_features,6IH2Z54gYPLqgJtxZjX80i,spotify:track:6IH2Z54gYPLqgJtxZjX80i,https://api.spotify.com/v1/tracks/6IH2Z54gYPLqgJtxZjX80i,https://api.spotify.com/v1/audio-analysis/6IH2Z54gYPLqgJtxZjX80i,292560,4,52,D,Major,D Major,0:04:53
5EpMjweRD573ASl7uNiHym,Speak Now (Deluxe Edition),62rlxI6g2PNaWsHoiRryto,Haunted - Acoustic Version,10/25/2010,0.563,0.443,5,-5.078,1,0.0247,0.842,0,0.293,0.313,80.962,audio_features,62rlxI6g2PNaWsHoiRryto,spotify:track:62rlxI6g2PNaWsHoiRryto,https://api.spotify.com/v1/tracks/62rlxI6g2PNaWsHoiRryto,https://api.spotify.com/v1/audio-analysis/62rlxI6g2PNaWsHoiRryto,217613,4,53,F,Major,F Major,0:03:38
5EpMjweRD573ASl7uNiHym,Speak Now (Deluxe Edition),0fAbfDiuQiUwV7FUcFfRGY,Mine - POP Mix,10/25/2010,0.695,0.723,7,-3.806,1,0.0285,0.00727,1.20E-06,0.1,0.679,121.011,audio_features,0fAbfDiuQiUwV7FUcFfRGY,spotify:track:0fAbfDiuQiUwV7FUcFfRGY,https://api.spotify.com/v1/tracks/0fAbfDiuQiUwV7FUcFfRGY,https://api.spotify.com/v1/audio-analysis/0fAbfDiuQiUwV7FUcFfRGY,230333,4,54,G,Major,G Major,0:03:50
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),5zyCYmiaVE5y26EZuwZbsw,State Of Grace,10/22/2012,0.584,0.834,4,-5.872,1,0.0321,0.000166,0.00121,0.0906,0.42,129.958,audio_features,5zyCYmiaVE5y26EZuwZbsw,spotify:track:5zyCYmiaVE5y26EZuwZbsw,https://api.spotify.com/v1/tracks/5zyCYmiaVE5y26EZuwZbsw,https://api.spotify.com/v1/audio-analysis/5zyCYmiaVE5y26EZuwZbsw,295187,4,55,D,Major,D Major,0:04:55
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),1RvQQGwaPipiNgz8RXAKA8,Red,10/22/2012,0.609,0.888,1,-4.183,0,0.0466,0.0856,0.000142,0.0924,0.623,124.966,audio_features,1RvQQGwaPipiNgz8RXAKA8,spotify:track:1RvQQGwaPipiNgz8RXAKA8,https://api.spotify.com/v1/tracks/1RvQQGwaPipiNgz8RXAKA8,https://api.spotify.com/v1/audio-analysis/1RvQQGwaPipiNgz8RXAKA8,220827,4,56,Db,minor,Db minor,0:03:41
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),0XfOV7qY3834QpFVwOb6CC,Treacherous,10/22/2012,0.7,0.609,2,-8.212,1,0.0322,0.0852,5.25E-06,0.144,0.392,109.98,audio_features,0XfOV7qY3834QpFVwOb6CC,spotify:track:0XfOV7qY3834QpFVwOb6CC,https://api.spotify.com/v1/tracks/0XfOV7qY3834QpFVwOb6CC,https://api.spotify.com/v1/audio-analysis/0XfOV7qY3834QpFVwOb6CC,240773,4,57,D,Major,D Major,0:04:01
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,10/22/2012,0.599,0.466,6,-6.756,1,0.0394,0.00577,1.25E-06,0.0434,0.647,154.031,audio_features,0ciHz919LVKoH4zgxyMPZ9,spotify:track:0ciHz919LVKoH4zgxyMPZ9,https://api.spotify.com/v1/tracks/0ciHz919LVKoH4zgxyMPZ9,https://api.spotify.com/v1/audio-analysis/0ciHz919LVKoH4zgxyMPZ9,217973,4,58,Gb,Major,Gb Major,0:03:38
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),1q3RiD1tIWUpGsNFADMlvl,All Too Well,10/22/2012,0.6,0.631,0,-7.783,1,0.0255,0.0398,0.000469,0.128,0.314,93.04,audio_features,1q3RiD1tIWUpGsNFADMlvl,spotify:track:1q3RiD1tIWUpGsNFADMlvl,https://api.spotify.com/v1/tracks/1q3RiD1tIWUpGsNFADMlvl,https://api.spotify.com/v1/audio-analysis/1q3RiD1tIWUpGsNFADMlvl,327893,4,59,C,Major,C Major,0:05:28
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),3bIxTsfeNMO7Nt2J3EUKrA,22,10/22/2012,0.664,0.739,7,-6.539,1,0.0377,0.0027,0.00273,0.0742,0.703,104.012,audio_features,3bIxTsfeNMO7Nt2J3EUKrA,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/tracks/3bIxTsfeNMO7Nt2J3EUKrA,https://api.spotify.com/v1/audio-analysis/3bIxTsfeNMO7Nt2J3EUKrA,230133,4,60,G,Major,G Major,0:03:50
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),31pEV5lPJi7btskZoUr2yu,I Almost Do,10/22/2012,0.566,0.484,4,-7.191,1,0.0274,0.0203,0.000147,0.171,0.22,145.977,audio_features,31pEV5lPJi7btskZoUr2yu,spotify:track:31pEV5lPJi7btskZoUr2yu,https://api.spotify.com/v1/tracks/31pEV5lPJi7btskZoUr2yu,https://api.spotify.com/v1/audio-analysis/31pEV5lPJi7btskZoUr2yu,242573,4,61,D,Major,D Major,0:04:03
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,10/22/2012,0.526,0.682,7,-5.841,1,0.158,0.00934,1.87E-05,0.0936,0.755,172.095,audio_features,1OYARuagDrpgNNQ4loO1Cs,spotify:track:1OYARuagDrpgNNQ4loO1Cs,https://api.spotify.com/v1/tracks/1OYARuagDrpgNNQ4loO1Cs,https://api.spotify.com/v1/audio-analysis/1OYARuagDrpgNNQ4loO1Cs,191880,4,62,G,Major,G Major,0:03:12
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,10/22/2012,0.727,0.753,0,-6.655,1,0.0244,0.301,1.50E-06,0.0811,0.904,100.114,audio_features,1x0J8LFX23d5h1zzuzZorc,spotify:track:1x0J8LFX23d5h1zzuzZorc,https://api.spotify.com/v1/tracks/1x0J8LFX23d5h1zzuzZorc,https://api.spotify.com/v1/audio-analysis/1x0J8LFX23d5h1zzuzZorc,204827,4,63,C,Major,C Major,0:03:25
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),7vvIpJZye5cRR6De1LKM0m,The Last Time,10/22/2012,0.5,0.458,2,-7.033,1,0.0269,0.0368,5.55E-06,0.0897,0.132,93.987,audio_features,7vvIpJZye5cRR6De1LKM0m,spotify:track:7vvIpJZye5cRR6De1LKM0m,https://api.spotify.com/v1/tracks/7vvIpJZye5cRR6De1LKM0m,https://api.spotify.com/v1/audio-analysis/7vvIpJZye5cRR6De1LKM0m,298293,4,64,D,Major,D Major,0:04:58
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,10/22/2012,0.616,0.822,9,-6.668,1,0.0758,0.0121,0.000757,0.0977,0.636,157.005,audio_features,5d2Kn9oAAh9S2EbyCo1i52,spotify:track:5d2Kn9oAAh9S2EbyCo1i52,https://api.spotify.com/v1/tracks/5d2Kn9oAAh9S2EbyCo1i52,https://api.spotify.com/v1/audio-analysis/5d2Kn9oAAh9S2EbyCo1i52,201853,4,65,A,Major,A Major,0:03:22
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,10/22/2012,0.625,0.345,7,-12.378,1,0.029,0.627,0.0281,0.127,0.24,129.974,audio_features,5QKhg4r4Ibt0LVTmWEXTEg,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg,https://api.spotify.com/v1/tracks/5QKhg4r4Ibt0LVTmWEXTEg,https://api.spotify.com/v1/audio-analysis/5QKhg4r4Ibt0LVTmWEXTEg,283680,3,66,G,Major,G Major,0:04:44
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,10/22/2012,0.708,0.515,4,-7.588,1,0.0364,0.0315,0,0.132,0.521,117.92,audio_features,2wtHlpYSgC7xEdD3DrSHNL,spotify:track:2wtHlpYSgC7xEdD3DrSHNL,https://api.spotify.com/v1/tracks/2wtHlpYSgC7xEdD3DrSHNL,https://api.spotify.com/v1/audio-analysis/2wtHlpYSgC7xEdD3DrSHNL,240133,4,67,D,Major,D Major,0:04:00
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,10/22/2012,0.471,0.47,6,-6.626,1,0.0297,0.372,1.83E-06,0.333,0.451,79.539,audio_features,7gdwoOmi258QJq0hmQ4hto,spotify:track:7gdwoOmi258QJq0hmQ4hto,https://api.spotify.com/v1/tracks/7gdwoOmi258QJq0hmQ4hto,https://api.spotify.com/v1/audio-analysis/7gdwoOmi258QJq0hmQ4hto,243933,4,68,Gb,Major,Gb Major,0:04:04
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),0vqI4ZIMuifeKeItGiWbPj,Starlight,10/22/2012,0.648,0.782,9,-5.779,1,0.0394,0.0182,0.000244,0.198,0.637,125.997,audio_features,0vqI4ZIMuifeKeItGiWbPj,spotify:track:0vqI4ZIMuifeKeItGiWbPj,https://api.spotify.com/v1/tracks/0vqI4ZIMuifeKeItGiWbPj,https://api.spotify.com/v1/audio-analysis/0vqI4ZIMuifeKeItGiWbPj,217827,4,69,A,Major,A Major,0:03:38
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),48A0aShHlovDfTMucMrE66,Begin Again,10/22/2012,0.522,0.531,7,-8.237,1,0.0276,0.234,5.05E-06,0.237,0.344,79.055,audio_features,48A0aShHlovDfTMucMrE66,spotify:track:48A0aShHlovDfTMucMrE66,https://api.spotify.com/v1/tracks/48A0aShHlovDfTMucMrE66,https://api.spotify.com/v1/audio-analysis/48A0aShHlovDfTMucMrE66,237613,4,70,G,Major,G Major,0:03:58
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),5AsmAjBSSQjRPWgAYIp8tm,The Moment I Knew,10/22/2012,0.62,0.521,7,-7.217,1,0.0315,0.157,3.90E-06,0.0997,0.281,125.941,audio_features,5AsmAjBSSQjRPWgAYIp8tm,spotify:track:5AsmAjBSSQjRPWgAYIp8tm,https://api.spotify.com/v1/tracks/5AsmAjBSSQjRPWgAYIp8tm,https://api.spotify.com/v1/audio-analysis/5AsmAjBSSQjRPWgAYIp8tm,285560,4,71,G,Major,G Major,0:04:46
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),4qyalTRMRH5YuEntvvMvq0,Come Back...Be Here,10/22/2012,0.486,0.563,4,-6.328,1,0.0271,0.0051,2.81E-06,0.105,0.232,79.876,audio_features,4qyalTRMRH5YuEntvvMvq0,spotify:track:4qyalTRMRH5YuEntvvMvq0,https://api.spotify.com/v1/tracks/4qyalTRMRH5YuEntvvMvq0,https://api.spotify.com/v1/audio-analysis/4qyalTRMRH5YuEntvvMvq0,222707,4,72,D,Major,D Major,0:03:43
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),6cf6rLb8qcklvJv90W6HCW,Girl At Home,10/22/2012,0.73,0.587,5,-5.815,1,0.0283,0.306,0,0.143,0.649,125.07,audio_features,6cf6rLb8qcklvJv90W6HCW,spotify:track:6cf6rLb8qcklvJv90W6HCW,https://api.spotify.com/v1/tracks/6cf6rLb8qcklvJv90W6HCW,https://api.spotify.com/v1/audio-analysis/6cf6rLb8qcklvJv90W6HCW,220320,4,73,F,Major,F Major,0:03:40
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),7BT9K9BDqq6HI2oWH5UMZQ,Treacherous - Original Demo Recording,10/22/2012,0.822,0.618,2,-8.166,1,0.0349,0.18,0.000188,0.123,0.575,109.98,audio_features,7BT9K9BDqq6HI2oWH5UMZQ,spotify:track:7BT9K9BDqq6HI2oWH5UMZQ,https://api.spotify.com/v1/tracks/7BT9K9BDqq6HI2oWH5UMZQ,https://api.spotify.com/v1/audio-analysis/7BT9K9BDqq6HI2oWH5UMZQ,239720,4,74,D,Major,D Major,0:04:00
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),4mqgn90sCeVSYqcoftTQTd,Red - Original Demo Recording,10/22/2012,0.681,0.905,1,-4.592,0,0.036,0.104,0.000143,0.0714,0.631,125.004,audio_features,4mqgn90sCeVSYqcoftTQTd,spotify:track:4mqgn90sCeVSYqcoftTQTd,https://api.spotify.com/v1/tracks/4mqgn90sCeVSYqcoftTQTd,https://api.spotify.com/v1/audio-analysis/4mqgn90sCeVSYqcoftTQTd,226280,4,75,Db,minor,Db minor,0:03:46
1KlU96Hw9nlvqpBPlSqcTV,Red (Deluxe Edition),5G9AVKld9q7DCrmoY42raf,State Of Grace - Acoustic Version,10/22/2012,0.635,0.121,7,-15.795,1,0.0307,0.688,0.000383,0.124,0.0663,104.798,audio_features,5G9AVKld9q7DCrmoY42raf,spotify:track:5G9AVKld9q7DCrmoY42raf,https://api.spotify.com/v1/tracks/5G9AVKld9q7DCrmoY42raf,https://api.spotify.com/v1/audio-analysis/5G9AVKld9q7DCrmoY42raf,323080,4,76,G,Major,G Major,0:05:23
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),33Kq0AT5rvwyE4azisG08x,Welcome To New York,10/27/2014,0.789,0.634,7,-4.762,1,0.0323,0.0348,1.64E-06,0.302,0.658,116.992,audio_features,33Kq0AT5rvwyE4azisG08x,spotify:track:33Kq0AT5rvwyE4azisG08x,https://api.spotify.com/v1/tracks/33Kq0AT5rvwyE4azisG08x,https://api.spotify.com/v1/audio-analysis/33Kq0AT5rvwyE4azisG08x,212600,4,77,G,Major,G Major,0:03:33
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),2sC2P3BN0IXujNaaSyDmtP,Blank Space,10/27/2014,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,audio_features,2sC2P3BN0IXujNaaSyDmtP,spotify:track:2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/tracks/2sC2P3BN0IXujNaaSyDmtP,https://api.spotify.com/v1/audio-analysis/2sC2P3BN0IXujNaaSyDmtP,231827,4,78,F,Major,F Major,0:03:52
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),1fo2ctLqj3zBhRQKOXprol,Style,10/27/2014,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,audio_features,1fo2ctLqj3zBhRQKOXprol,spotify:track:1fo2ctLqj3zBhRQKOXprol,https://api.spotify.com/v1/tracks/1fo2ctLqj3zBhRQKOXprol,https://api.spotify.com/v1/audio-analysis/1fo2ctLqj3zBhRQKOXprol,231000,4,79,G,Major,G Major,0:03:51
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),6Nde5KuTXyB7jlPO4upaBo,Out Of The Woods,10/27/2014,0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19E-05,0.341,0.338,92.008,audio_features,6Nde5KuTXyB7jlPO4upaBo,spotify:track:6Nde5KuTXyB7jlPO4upaBo,https://api.spotify.com/v1/tracks/6Nde5KuTXyB7jlPO4upaBo,https://api.spotify.com/v1/audio-analysis/6Nde5KuTXyB7jlPO4upaBo,235800,4,80,G,Major,G Major,0:03:56
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),0lmMtDQ2ElasKU2qDAE6NN,All You Had To Do Was Stay,10/27/2014,0.605,0.725,5,-5.729,1,0.0323,0.00201,2.02E-05,0.101,0.539,96.97,audio_features,0lmMtDQ2ElasKU2qDAE6NN,spotify:track:0lmMtDQ2ElasKU2qDAE6NN,https://api.spotify.com/v1/tracks/0lmMtDQ2ElasKU2qDAE6NN,https://api.spotify.com/v1/audio-analysis/0lmMtDQ2ElasKU2qDAE6NN,193293,4,81,F,Major,F Major,0:03:13
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),3fthfkkvy9av3q3uAGVf7U,Shake It Off,10/27/2014,0.647,0.8,7,-5.384,1,0.165,0.0647,0,0.334,0.942,160.078,audio_features,3fthfkkvy9av3q3uAGVf7U,spotify:track:3fthfkkvy9av3q3uAGVf7U,https://api.spotify.com/v1/tracks/3fthfkkvy9av3q3uAGVf7U,https://api.spotify.com/v1/audio-analysis/3fthfkkvy9av3q3uAGVf7U,219200,4,82,G,Major,G Major,0:03:39
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),1B5VzXPqMlvRw0U4HJY3dJ,I Wish You Would,10/27/2014,0.653,0.893,0,-5.966,1,0.0538,0.0158,4.95E-05,0.102,0.513,118.035,audio_features,1B5VzXPqMlvRw0U4HJY3dJ,spotify:track:1B5VzXPqMlvRw0U4HJY3dJ,https://api.spotify.com/v1/tracks/1B5VzXPqMlvRw0U4HJY3dJ,https://api.spotify.com/v1/audio-analysis/1B5VzXPqMlvRw0U4HJY3dJ,207440,4,83,C,Major,C Major,0:03:27
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),0yN4fNzmVnmgC0dsOoi9Wh,Bad Blood,10/27/2014,0.646,0.794,7,-6.104,1,0.19,0.0885,6.16E-06,0.201,0.287,170.216,audio_features,0yN4fNzmVnmgC0dsOoi9Wh,spotify:track:0yN4fNzmVnmgC0dsOoi9Wh,https://api.spotify.com/v1/tracks/0yN4fNzmVnmgC0dsOoi9Wh,https://api.spotify.com/v1/audio-analysis/0yN4fNzmVnmgC0dsOoi9Wh,211933,4,84,G,Major,G Major,0:03:32
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),106R7Z57WYzBAfrXImV30y,Wildest Dreams,10/27/2014,0.55,0.688,8,-7.416,1,0.0897,0.0692,0.00144,0.106,0.465,139.997,audio_features,106R7Z57WYzBAfrXImV30y,spotify:track:106R7Z57WYzBAfrXImV30y,https://api.spotify.com/v1/tracks/106R7Z57WYzBAfrXImV30y,https://api.spotify.com/v1/audio-analysis/106R7Z57WYzBAfrXImV30y,220440,4,85,Ab,Major,Ab Major,0:03:40
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),6wfugRLamFsTRbPcCpNnP7,How You Get The Girl,10/27/2014,0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,audio_features,6wfugRLamFsTRbPcCpNnP7,spotify:track:6wfugRLamFsTRbPcCpNnP7,https://api.spotify.com/v1/tracks/6wfugRLamFsTRbPcCpNnP7,https://api.spotify.com/v1/audio-analysis/6wfugRLamFsTRbPcCpNnP7,247533,4,86,F,Major,F Major,0:04:08
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),1kTPQnabROVkW9bUXdCGrB,This Love,10/27/2014,0.481,0.435,4,-8.795,1,0.0321,0.678,0,0.0928,0.107,143.95,audio_features,1kTPQnabROVkW9bUXdCGrB,spotify:track:1kTPQnabROVkW9bUXdCGrB,https://api.spotify.com/v1/tracks/1kTPQnabROVkW9bUXdCGrB,https://api.spotify.com/v1/audio-analysis/1kTPQnabROVkW9bUXdCGrB,250093,4,87,D,Major,D Major,0:04:10
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),2zfgVd034GlUvk7LqBHl6u,I Know Places,10/27/2014,0.602,0.755,0,-4.991,1,0.071,0.245,0,0.178,0.495,159.965,audio_features,2zfgVd034GlUvk7LqBHl6u,spotify:track:2zfgVd034GlUvk7LqBHl6u,https://api.spotify.com/v1/tracks/2zfgVd034GlUvk7LqBHl6u,https://api.spotify.com/v1/audio-analysis/2zfgVd034GlUvk7LqBHl6u,195707,4,88,C,Major,C Major,0:03:16
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),4bXCcoesMt8u99xMsbLr9U,Clean,10/27/2014,0.815,0.377,4,-7.754,1,0.0346,0.232,0,0.1,0.211,103.97,audio_features,4bXCcoesMt8u99xMsbLr9U,spotify:track:4bXCcoesMt8u99xMsbLr9U,https://api.spotify.com/v1/tracks/4bXCcoesMt8u99xMsbLr9U,https://api.spotify.com/v1/audio-analysis/4bXCcoesMt8u99xMsbLr9U,271000,4,89,D,Major,D Major,0:04:31
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),6iWMI5oOhWrDbLbjmwTWFq,Wonderland,10/27/2014,0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57E-05,0.177,0.197,184.014,audio_features,6iWMI5oOhWrDbLbjmwTWFq,spotify:track:6iWMI5oOhWrDbLbjmwTWFq,https://api.spotify.com/v1/tracks/6iWMI5oOhWrDbLbjmwTWFq,https://api.spotify.com/v1/audio-analysis/6iWMI5oOhWrDbLbjmwTWFq,245560,4,90,Eb,Major,Eb Major,0:04:06
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),4A2LfnduSTsE8u0ecYROxE,You Are In Love,10/27/2014,0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,audio_features,4A2LfnduSTsE8u0ecYROxE,spotify:track:4A2LfnduSTsE8u0ecYROxE,https://api.spotify.com/v1/tracks/4A2LfnduSTsE8u0ecYROxE,https://api.spotify.com/v1/audio-analysis/4A2LfnduSTsE8u0ecYROxE,267107,4,91,D,Major,D Major,0:04:27
34OkZVpuzBa9y40DCy0LPR,1989 (Deluxe Edition),6rZVy6FIG7lSJQMFXHo12z,New Romantics,10/27/2014,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956,audio_features,6rZVy6FIG7lSJQMFXHo12z,spotify:track:6rZVy6FIG7lSJQMFXHo12z,https://api.spotify.com/v1/tracks/6rZVy6FIG7lSJQMFXHo12z,https://api.spotify.com/v1/audio-analysis/6rZVy6FIG7lSJQMFXHo12z,230467,4,92,F,Major,F Major,0:03:50
6DEjYFkNZh67HP7R9PSZvv,reputation,2yLa0QULdQr0qAIvVwN6B5,...Ready For It?,11/10/2017,0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,audio_features,2yLa0QULdQr0qAIvVwN6B5,spotify:track:2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5,https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5,208187,4,93,D,Major,D Major,0:03:28
6DEjYFkNZh67HP7R9PSZvv,reputation,2x0WlnmfG39ZuDmstl9xfX,End Game,11/10/2017,0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,audio_features,2x0WlnmfG39ZuDmstl9xfX,spotify:track:2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX,https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX,244827,4,94,D,Major,D Major,0:04:05
6DEjYFkNZh67HP7R9PSZvv,reputation,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,11/10/2017,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11E-05,0.0696,0.305,82.989,audio_features,4svZDCRz4cJoneBpjpx8DJ,spotify:track:4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ,238253,4,95,C,minor,C minor,0:03:58
6DEjYFkNZh67HP7R9PSZvv,reputation,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,11/10/2017,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76E-05,0.0607,0.193,135.917,audio_features,1R0a2iXumgCiFb7HEZ7gUE,spotify:track:1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE,https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE,236413,4,96,A,minor,A minor,0:03:56
6DEjYFkNZh67HP7R9PSZvv,reputation,6NFyWDv5CjfwuzoCkw47Xf,Delicate,11/10/2017,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,audio_features,6NFyWDv5CjfwuzoCkw47Xf,spotify:track:6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf,https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf,232253,4,97,A,minor,A minor,0:03:52
6DEjYFkNZh67HP7R9PSZvv,reputation,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,11/10/2017,0.766,0.709,9,-6.471,0,0.123,0.204,1.41E-05,0.126,0.506,128.07,audio_features,1P17dC1amhFzptugyAO7Il,spotify:track:1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il,https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il,211853,4,98,A,minor,A minor,0:03:32
6DEjYFkNZh67HP7R9PSZvv,reputation,5PxFv9yJEg9dxvbZggykro,So It Goes...,11/10/2017,0.574,0.61,2,-7.283,1,0.0732,0.122,1.10E-06,0.13,0.374,74.957,audio_features,5PxFv9yJEg9dxvbZggykro,spotify:track:5PxFv9yJEg9dxvbZggykro,https://api.spotify.com/v1/tracks/5PxFv9yJEg9dxvbZggykro,https://api.spotify.com/v1/audio-analysis/5PxFv9yJEg9dxvbZggykro,227907,4,99,D,Major,D Major,0:03:48
6DEjYFkNZh67HP7R9PSZvv,reputation,1ZY1PqizIl78geGM4xWlEA,Gorgeous,11/10/2017,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48E-06,0.213,0.451,92.027,audio_features,1ZY1PqizIl78geGM4xWlEA,spotify:track:1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA,https://api.spotify.com/v1/audio-analysis/1ZY1PqizIl78geGM4xWlEA,209680,4,100,G,Major,G Major,0:03:30
6DEjYFkNZh67HP7R9PSZvv,reputation,0VE4kBnHJUgtMf0dy6DRmW,Getaway Car,11/10/2017,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23E-06,0.0888,0.351,172.054,audio_features,0VE4kBnHJUgtMf0dy6DRmW,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,233627,4,101,D,Major,D Major,0:03:54
6DEjYFkNZh67HP7R9PSZvv,reputation,7HuBDWi18s4aJM8UFnNheH,King Of My Heart,11/10/2017,0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21E-06,0.0391,0.314,110.01,audio_features,7HuBDWi18s4aJM8UFnNheH,spotify:track:7HuBDWi18s4aJM8UFnNheH,https://api.spotify.com/v1/tracks/7HuBDWi18s4aJM8UFnNheH,https://api.spotify.com/v1/audio-analysis/7HuBDWi18s4aJM8UFnNheH,214320,4,102,C,Major,C Major,0:03:34
